source_file,is_beta,is_lognormal,num_simulations,network_optimistic,network_pessimistic,network_most_likely,pert_critical,pert_sd,bb2_critical_mean,bb2_critical_sd,bb2_critical_p99,bb2_critical_p10,bb2_critical_p25,lognormal_critical_mean,lognormal_critical_sd,lognormal_critical_p99,lognormal_critical_p10,lognormal_critical_p25,sim_mean,sim_std,sim_min,sim_p10,sim_p25,sim_max,sim_p50,sim_p90,sim_p95,sim_p99,pert_p1,pert_p10,pert_p20,pert_p25,pert_p30,pert_p40,pert_p50,pert_p60,pert_p70,pert_p75,pert_p80,pert_p90,pert_p95,pert_p99,pert_p99_9,bb2_p1,bb2_p10,bb2_p20,bb2_p25,bb2_p30,bb2_p40,bb2_p50,bb2_p60,bb2_p70,bb2_p75,bb2_p80,bb2_p90,bb2_p95,bb2_p99,bb2_p99_9,lognormal_p1,lognormal_p10,lognormal_p20,lognormal_p25,lognormal_p30,lognormal_p40,lognormal_p50,lognormal_p60,lognormal_p70,lognormal_p75,lognormal_p80,lognormal_p90,lognormal_p95,lognormal_p99,lognormal_p99_9,sim_p1,sim_p20,sim_p30,sim_p40,sim_p60,sim_p70,sim_p75,sim_p80,sim_p99_9,SP,TF,AD,LA,simulation_runtime_seconds,distribution,mape_pert,mape_bb2,mape_lognormal,best_method,cluster_id
Set 3.3 LA (high SP)_EV139,0,0,10000,61.0,244,122,132.1666667,7.088723439,132.1666667,15.25,168.7561321,112.7221038,121.4764616,132.2622788,23.55168999,204.0996507,105.787087,115.4549197,142.9579378,8.674519886,111.7277368,132.0196573,136.9727909,174.3100227,142.829006,154.1481673,157.327267,163.3875723,70.58252966,89.00406794,100.9551617,106.1196948,111.0228395,120.4393266,129.7736888,139.4670286,150.0439521,155.915394,162.4095663,178.9355757,191.5315917,211.4296848,227.0863757,99.11902893,112.7221038,119.0131527,121.4764616,123.7194513,127.8371312,131.7539403,135.7251813,140.0211815,142.415825,145.0918289,152.1582737,157.9833975,168.7561321,180.3633248,92.9934389,105.787087,112.602108,115.4549197,118.1509977,123.3626702,128.6627662,134.4133083,141.1079616,145.0741287,149.7221494,163.2225431,175.9070094,204.0996507,244,123.0833206,135.5884413,138.2142262,140.6079839,145.0907289,147.4331749,148.8562393,150.3057402,169.4868069,0.793,0.051,0.783,0.429,1.4551843,triangular,19.07430398831288,7.709199071365646,14.322336904680723,bb2,4
Set 3.3 LA (high SP)_EV14,0,0,10000,58.0,232,116,125.6666667,6.964194139,125.6666667,14.5,160.4566502,107.1783938,115.5022094,125.7575765,22.39341015,194.061963,100.5844434,109.7768089,136.9356793,8.513913911,106.1708971,126.1609826,131.2038627,171.7314843,136.7347796,147.9020911,150.9824431,156.3740376,67.11125771,84.6268187,95.99015373,100.9006934,105.5626999,114.516081,123.3913762,132.6079944,142.6647413,148.2474238,154.4222106,170.1354654,182.1120053,201.0315036,215.9181933,94.24432259,107.1783938,113.1600468,115.5022094,117.6348882,121.5500591,125.2742383,129.0501724,133.1348939,135.4117681,137.9561652,144.6750799,150.2137223,160.4566502,171.4929973,88.41999109,100.5844434,107.0642994,109.7768089,112.3402929,117.2956537,122.3350892,127.8028177,134.1682258,137.9393355,142.358765,155.195205,167.255845,194.061963,232,117.2314694,129.80393,132.4444642,134.7450231,139.053288,141.3705713,142.6463936,144.2144097,163.1419456,0.793,0.029,0.783,0.2,2.3558266,triangular,18.866845618928586,8.110099200591108,14.47662319814379,bb2,1
Set 3.3 LA (high SP)_EV140,0,0,10000,70.0,280,140,151.6666667,7.826237921,151.6666667,17.5,193.6545779,129.3532339,139.3992182,151.7763855,27.0265295,234.212714,121.3950179,132.4892522,164.8350021,9.708889906,129.101811,152.4332167,158.0981451,203.384142,164.7111576,177.2567383,180.8456689,188.2258122,80.99634551,102.1358157,115.8501855,121.7766989,127.4032584,138.2090633,148.9206265,160.0441311,172.1815844,178.9193046,186.3716335,205.3359065,219.7903512,242.6242284,260.590923,113.743148,129.3532339,136.5724703,139.3992182,141.9731409,146.6983472,151.1930462,155.750208,160.6800444,163.427996,166.49882,174.6078551,181.2924234,193.6545779,206.9743071,106.7137823,121.3950179,129.2155337,132.4892522,135.5831122,141.5637199,147.6457973,154.24478,161.9271691,166.4785084,171.8123026,187.3045577,201.8605026,234.212714,280,143.428262,156.5741324,159.5748822,162.183151,167.3126685,169.8637147,171.2488533,173.0911579,195.5057165,0.793,0.014,0.783,0.429,1.8910108,triangular,19.164352566738064,8.027305624053422,14.579091650704818,bb2,4
Set 3.3 LA (high SP)_EV141,0,0,10000,80.5,322,161,174.4166667,8.814051282,174.4166667,20.125,222.7027645,148.756219,160.3091009,174.5428433,31.08050892,269.3446211,139.6042706,152.36264,190.3093805,10.75984411,149.7617485,176.5821622,183.0523692,232.1788464,190.0802986,203.9792694,208.0952813,216.0993218,93.14579734,117.456188,133.2277134,140.0432038,146.5137472,158.9404228,171.2587204,184.0507508,198.008822,205.7572003,214.3273785,236.1362925,252.7589039,279.0178627,299.6795614,130.8046201,148.756219,157.0583408,160.3091009,163.269112,168.7030993,173.8720032,179.1127392,184.782051,187.9421953,191.473643,200.7990333,208.4862869,222.7027645,238.0204532,122.7208497,139.6042706,148.5978638,152.36264,155.920579,162.7982779,169.7926669,177.381497,186.2162444,191.4502847,197.584148,215.4002414,232.139578,269.3446211,322,165.8800232,181.3191168,184.5961565,187.4752882,192.9062042,195.8989209,197.5615953,199.4633002,226.4458742,0.793,0.007,0.783,0.429,1.9658839,triangular,19.27028372967753,8.294350070358918,14.810487786331896,bb2,4
Set 3.3 LA (high SP)_EV142,0,0,10000,58.5,234,117,126.75,6.977642868,126.75,14.625,161.8398972,108.1023455,116.4979181,126.8416936,22.58645679,195.734911,101.4515507,110.7231607,138.2867221,8.565854254,107.6175121,127.3747387,132.4277712,173.4832037,138.0727363,149.4497087,152.5337473,158.1101369,67.68980304,85.35636024,96.81765506,101.770527,106.4727231,115.5032886,124.455095,133.7511667,143.8946098,149.5254189,155.7534366,171.6021504,183.6819363,202.7645338,217.779557,95.05677365,108.1023455,114.1355644,116.4979181,118.648982,122.5979045,126.3541886,130.1626738,134.2826085,136.5791109,139.1454425,145.9222789,151.5086681,161.8398972,172.9713852,89.18223239,101.4515507,107.9872675,110.7231607,113.3087437,118.3068231,123.389702,128.9045661,135.3248484,139.1284677,143.5859958,156.5330947,168.6977057,195.734911,234,118.5232395,131.1498741,133.7267025,135.9028496,140.3272086,142.7583094,144.1516376,145.6563082,164.2921721,0.793,0.043,0.783,0.429,2.2722747,triangular,18.842845609241213,8.204125240967523,14.521596411548284,bb2,4
Set 3.3 LA (high SP)_EV143,0,0,10000,67.0,268,134,145.1666667,7.566372975,145.1666667,16.75,185.3550959,123.8095239,133.424966,145.2716832,25.86824966,224.1750262,116.1923742,126.8111414,156.7397378,9.268802623,124.700666,144.9742818,150.4460127,192.2080902,156.5764275,168.7505865,172.430269,178.9115459,77.52507356,97.75856643,110.8851776,116.5576975,121.9431188,132.2858177,142.5383139,153.185097,164.8023736,171.2513344,178.3842778,196.5357962,210.3707647,232.2260472,249.4227405,108.8684416,123.8095239,130.7193644,133.424966,135.8885777,140.4112752,144.7133443,149.0751991,153.7937567,156.423939,159.3631563,167.1246613,173.5227481,185.3550959,198.1039797,102.1403345,116.1923742,123.6777251,126.8111414,129.7724073,135.4967034,141.3181203,147.6342894,154.9874333,159.3437152,164.4489182,179.2772195,193.2093382,224.1750262,268,136.0001106,148.7969446,151.7727568,154.305675,158.9344468,161.4816266,162.8355113,164.5042243,186.5382247,0.793,0.014,0.783,0.429,1.8584988,triangular,19.181188772204926,7.632267359641061,14.289284833951799,bb2,4
Set 3.3 LA (high SP)_EV144,0,0,10000,73.0,292,146,158.1666667,8.403868157,158.1666667,18.25,201.9540598,134.8969439,145.3734704,158.2810877,28.18480933,244.2504017,126.5976615,138.167363,172.2363106,10.39866316,137.8078523,159.2114448,165.0429811,219.0931458,172.0210162,185.845969,189.7482011,196.5841011,84.46761746,106.5130649,120.8151935,126.9957003,132.8633981,144.1323089,155.302939,166.9031653,179.5607951,186.5872748,194.3589892,214.1360168,229.2099377,253.0224096,271.7591054,118.6178543,134.8969439,142.4255761,145.3734704,148.0577041,152.9854193,157.6727482,162.4252169,167.566332,170.4320529,173.6344837,182.0910488,189.0620987,201.9540598,215.8446346,111.2872302,126.5976615,134.7533423,138.167363,141.393817,147.6307365,153.9734743,160.8552705,168.8669049,173.6133016,179.175687,195.3318959,210.511667,244.2504017,292,148.5483579,163.388597,166.6293505,169.3570728,174.7167089,177.6640855,179.2144323,180.8583227,205.1001954,0.793,0.029,0.826,0.4,1.8995432,triangular,18.97146970030155,8.08583916902845,14.496492069995604,bb2,4
Set 3.3 LA (high SP)_EV145,0,0,10000,70.5,282,141,152.75,8.158584436,152.75,17.625,195.0378248,130.2771856,140.3949269,152.8605025,27.21957614,235.8856619,122.2621251,133.435604,165.1182499,10.06761429,129.0280371,152.1454763,158.312883,202.9377591,164.9260382,178.296372,181.9268094,189.0069373,81.57489084,102.8653572,116.6776869,122.6465325,128.3132817,139.1962709,149.9843452,161.1873035,173.4114528,180.1972997,187.7028595,206.8025915,221.3602823,244.3572586,262.4522867,114.555599,130.2771856,137.5479879,140.3949269,142.9872348,147.7461926,152.2729966,156.8627095,161.827759,164.5953388,167.6880973,175.855054,182.5873693,195.0378248,208.452695,107.4760237,122.2621251,130.1385018,133.435604,136.551563,142.5748894,148.7004101,155.3465284,163.0837917,167.6676406,173.0395334,188.6424474,203.3023633,235.8856619,282,142.5171504,156.6232919,159.8223082,162.4236109,167.4557995,170.3035989,171.9230715,173.6308841,196.2831435,0.793,0.087,0.826,0.4,1.1233833,triangular,19.026993273136362,7.656208857031327,14.252181331006739,bb2,4
Set 3.3 LA (high SP)_EV146,0,0,10000,50.0,200,100,108.3333333,6.103277808,108.3333333,12.5,138.3246985,92.39516709,99.57087015,108.4117039,19.30466393,167.2947957,86.71072705,94.63518012,117.2220028,7.569837364,89.43667864,107.5816584,112.0995091,147.6759131,117.0754706,127.0478338,129.8845021,135.1823746,57.85453251,72.95415405,82.75013253,86.98335637,91.00232746,98.7207595,106.3718761,114.3172365,122.986846,127.7995033,133.1225954,146.6685046,156.993108,173.3030203,186.1363735,81.24510568,92.39516709,97.55176448,99.57087015,101.4093863,104.7845337,107.995033,111.2501486,114.7714603,116.7342828,118.9277286,124.7198965,129.4945882,138.3246985,147.8387908,76.22413025,86.71072705,92.2968098,94.63518012,96.84508011,101.1169428,105.4612838,110.1748428,115.6622636,118.9132203,122.7230733,133.7889698,144.1860733,167.2947957,200,100.350875,110.8324802,113.2839574,115.2063025,119.0559605,121.0111148,122.1777213,123.5804252,140.8494742,0.793,0.007,0.783,0.429,1.4695087,triangular,18.66675623351553,7.530057919446178,13.981321792794404,bb2,4
Set 3.3 LA (high SP)_EV147,0,0,10000,64.0,256,128,138.6666667,7.322909258,138.6666667,16.0,177.055614,118.2658139,127.4507138,138.766981,24.70996983,214.1373385,110.9897306,121.1330306,149.4755311,8.982428861,120.5621444,138.1713513,143.3320854,182.5580013,149.3470496,161.1325601,164.3872697,170.8985677,74.05380161,93.38131719,105.9201696,111.3386962,116.4829792,126.3625722,136.1560013,146.3260628,157.4231629,163.5833642,170.3969221,187.7356859,200.9511782,221.827866,238.2545581,103.9937353,118.2658139,124.8662585,127.4507138,129.8040145,134.1242032,138.2336423,142.4001902,146.9074691,149.419882,152.2274926,159.6414675,165.7530728,177.055614,189.2336522,97.56688672,110.9897306,118.1399165,121.1330306,123.9617025,129.4296868,134.9904433,141.0237988,148.0476974,152.208922,157.0855338,171.2498813,184.5581738,214.1373385,256,128.7850196,141.8670464,144.6842071,147.046304,151.5965958,154.0779679,155.4065897,156.9507592,178.8914538,0.793,0.007,0.783,0.429,1.9626484,triangular,19.0785356851294,7.463739168884754,14.13510923852494,bb2,4
Set 3.3 LA (high SP)_EV148,0,0,10000,75.0,300,150,162.5,8.374067112,162.5,18.75,207.4870477,138.5927506,149.3563052,162.6175559,28.95699589,250.9421935,130.0660906,141.9527702,175.645094,10.42254906,137.0302599,162.2791897,168.5339461,214.6012119,175.5790547,189.1068252,192.9278229,200.4373278,86.78179876,109.4312311,124.1251988,130.4750346,136.5034912,148.0811393,159.5578141,171.4758548,184.480269,191.699255,199.683893,220.002757,235.489662,259.9545305,279.2045603,121.8676585,138.5927506,146.3276467,149.3563052,152.1140795,157.1768006,161.9925495,166.8752229,172.1571904,175.1014242,178.3915929,187.0798447,194.2418822,207.4870477,221.7581862,114.3361954,130.0660906,138.4452147,141.9527702,145.2676202,151.6754142,158.1919257,165.2622643,173.4933954,178.3698304,184.08461,200.6834547,216.2791099,250.9421935,300,152.6465374,166.7484504,170.0557463,172.8804435,178.1103581,180.9916494,182.6716114,184.4802333,209.8558542,0.793,0.007,0.783,0.429,1.9337713,triangular,19.135483993719763,7.688852122508082,14.316144685134665,bb2,4
Set 3.3 LA (high SP)_EV149,0,0,10000,65.5,262,131,141.9166667,7.693341277,141.9166667,16.375,181.205355,121.0376689,130.4378399,142.0193321,25.28910974,219.1561824,113.5910524,123.972086,153.1240032,9.602914839,120.3819153,140.9350673,146.5839887,193.816248,152.9996438,165.4150085,168.9866924,176.5225594,75.78943759,95.56994181,108.4026736,113.9481969,119.213049,129.3241949,139.3471576,149.7555799,161.1127682,167.4173493,174.3905999,192.1357411,205.6609715,227.0269566,243.8386493,106.4310884,121.0376689,127.7928115,130.4378399,132.8462961,137.2677392,141.4734933,145.7376946,150.3506129,152.9219105,155.7953245,163.3830644,169.6379105,181.205355,193.6688159,99.85361063,113.5910524,120.9088208,123.972086,126.8670549,132.4631951,138.1542818,144.3290441,151.5175654,155.7763186,160.767226,175.2635504,188.883756,219.1561824,262,131.2439344,144.9097991,148.0728309,150.6064713,155.5016082,158.0032646,159.4693636,161.1630739,183.4542596,0.793,0.087,0.826,0.4,1.0675209,triangular,18.845354738841756,7.3945075882746005,13.994997702032409,bb2,4
Set 3.3 LA (high SP)_EV15,0,0,10000,68.0,272,136,147.3333333,7.778174593,147.3333333,17.0,188.1215899,125.6574272,135.4163834,147.4399173,26.25434294,227.5209221,117.9265888,128.703845,159.2478178,9.715547539,119.9421284,146.7265652,152.6573665,195.6363891,159.2889896,171.6279905,175.1993565,182.059699,78.68216421,99.21764951,112.5401802,118.2973647,123.7631653,134.2602329,144.6657514,155.4714417,167.2621105,173.8073245,181.0467297,199.4691663,213.5106269,235.6921076,253.145468,110.4933437,125.6574272,132.6703997,135.4163834,137.9167654,142.5069659,146.8732449,151.3002021,156.089186,158.7586246,161.7417109,169.6190592,176.1126399,188.1215899,201.0607555,103.6648171,117.9265888,125.5236613,128.703845,131.7093089,137.5190422,143.427346,149.8377863,157.3006785,161.7219796,166.9033797,181.9529989,196.0930597,227.5209221,272,136.5432259,151.0816455,154.1135868,156.9071323,161.615519,164.4360632,165.8502758,167.326127,190.2598178,0.793,0.232,0.826,0.222,0.5648919,triangular,19.013234197027316,7.611323511030792,14.227332206459169,bb2,1
Set 3.3 LA (high SP)_EV150,0,0,10000,74.0,296,148,160.3333333,8.261355821,160.3333333,18.5,204.7205537,136.7448473,147.3648878,160.4493218,28.57090261,247.5962976,128.331876,140.0600666,172.5852147,10.50501734,135.1982474,159.0620472,165.3212224,214.0883404,172.5108996,186.0152393,189.9169504,197.8465277,85.62470811,107.972148,122.4701961,128.7353674,134.6834446,146.1067241,157.4303766,169.1895101,182.0205321,189.1432649,197.0214411,217.0693869,232.3497998,256.4884701,275.4818328,120.2427564,136.7448473,144.3766114,147.3648878,150.0858918,155.0811099,159.8326489,164.6502199,169.8617612,172.7667386,176.0130383,184.5854468,191.6519905,204.7205537,218.8014104,112.8117128,128.331876,136.5992785,140.0600666,143.3307186,149.6530754,156.0827,163.0587674,171.1801502,175.991566,181.6301485,198.0076753,213.3953884,247.5962976,296,149.0780212,163.6450536,166.9135834,169.8036095,175.1470344,177.9604202,179.6001742,181.4178342,204.6914954,0.793,0.123,0.783,0.429,0.5418948,triangular,19.12266067516774,7.432534617620318,14.158240270082786,bb2,4
Set 3.3 LA (high SP)_EV151,0,0,10000,68.5,274,137,148.4166667,7.885905148,148.4166667,17.125,189.5048369,126.5813789,136.4120921,148.5240344,26.44738958,229.1938701,118.7936961,129.6501968,160.78895,9.545552995,127.8869142,148.6152675,154.1998818,200.1762253,160.555825,173.2227088,176.6842083,183.8542451,79.26070954,99.94719105,113.3676816,119.1671982,124.6731886,135.2474405,145.7294702,156.614614,168.491979,175.0853195,182.3779556,200.9358514,215.0805579,237.4251378,255.0068317,111.3057948,126.5813789,133.6459173,136.4120921,138.9308593,143.5548112,147.9531953,152.4127036,157.2369006,159.9259675,162.9309882,170.8662582,177.4075858,189.5048369,202.5391434,104.4270584,118.7936961,126.4466294,129.6501968,132.6777597,138.5302117,144.4819588,150.9395347,158.4573012,162.9111118,168.1306104,183.2908886,197.5349204,229.1938701,274,139.6117979,152.6298008,155.6630269,158.1284607,163.1033575,165.7757291,167.1978428,168.7647867,191.1203888,0.793,0.014,0.783,0.429,0.9685421,triangular,19.115109947735984,7.814547420877386,14.397734453021394,bb2,4
Set 3.3 LA (high SP)_EV152,0,0,10000,63.5,254,127,137.5833333,7.595228765,137.5833333,15.875,175.6723671,117.3418622,126.4550051,137.682864,24.51692319,212.4643905,110.1226234,120.1866788,148.7309521,9.471334459,118.2388245,136.5948028,142.2350516,183.9631161,148.5113579,161.0552644,164.5801603,171.4015119,73.47525629,92.65177565,105.0926683,110.4688626,115.5729559,125.3753646,135.0922826,145.1828904,156.1932944,162.3053692,169.0656961,186.2690009,199.3812471,220.0948358,236.3931944,103.1812842,117.3418622,123.8907409,126.4550051,128.7899207,133.0763578,137.1536919,141.2876887,145.7597545,148.2525392,151.0382153,158.3942685,164.458127,175.6723671,187.7552643,96.80464542,110.1226234,117.2169484,120.1866788,122.9932517,128.4185174,133.9358304,139.9220504,146.8910748,151.0197898,155.8583031,169.9119916,183.1163131,212.4643905,254,127.0575462,140.74274,143.6376257,146.1622696,150.9248209,153.5982262,155.0603042,156.7711309,177.7180843,0.793,0.007,0.783,0.429,1.8948321,triangular,18.73572452048411,7.486264918755475,14.014730668250412,bb2,4
Set 3.3 LA (high SP)_EV153,0,0,10000,56.0,224,112,121.3333333,6.595452979,121.3333333,14.0,154.9236623,103.4825871,111.5193746,121.4211084,21.6212236,187.3701712,97.1160143,105.9914017,131.1010555,8.224483712,101.164671,120.5834973,125.3963964,161.2078936,131.0466368,141.7252963,144.6843845,150.675134,64.79707641,81.70865254,92.68014843,97.42135914,101.9226068,110.5672506,119.1365012,128.0353049,137.7452675,143.1354437,149.0973068,164.2687252,175.8322809,194.0993827,208.4727384,90.99451836,103.4825871,109.2579762,111.5193746,113.5785127,117.3586778,120.954437,124.6001664,128.5440355,130.7423968,133.199056,139.686284,145.0339387,154.9236623,165.5794457,85.37102588,97.1160143,103.372427,105.9914017,108.4664897,113.2509759,118.1166378,123.395824,129.5417353,133.1828067,137.4498421,149.8436462,161.4884021,187.3701712,224,112.6485105,124.048495,126.7514671,128.8638972,133.2109811,135.3632327,136.6455365,138.0616378,157.6510846,0.793,0.007,0.826,0.429,1.2346047,triangular,18.80456034324307,7.485941577447907,14.043699665467223,bb2,4
Set 3.3 LA (high SP)_EV154,0,0,10000,68.0,272,136,147.3333333,7.71362431,147.3333333,17.0,188.1215899,125.6574272,135.4163834,147.4399173,26.25434294,227.5209221,117.9265888,128.703845,160.8043129,9.381998456,130.567752,148.9806416,154.2770485,204.1770018,160.6968163,172.949113,176.4738048,182.4144474,78.68216421,99.21764951,112.5401802,118.2973647,123.7631653,134.2602329,144.6657514,155.4714417,167.2621105,173.8073245,181.0467297,199.4691663,213.5106269,235.6921076,253.145468,110.4933437,125.6574272,132.6703997,135.4163834,137.9167654,142.5069659,146.8732449,151.3002021,156.089186,158.7586246,161.7417109,169.6190592,176.1126399,188.1215899,201.0607555,103.6648171,117.9265888,125.5236613,128.703845,131.7093089,137.5190422,143.427346,149.8377863,157.3006785,161.7219796,166.9033797,181.9529989,196.0930597,227.5209221,272,139.5620932,152.8472755,155.6244565,158.3174532,163.1771681,165.8050435,167.1641902,168.7184333,189.3880305,0.793,0.036,0.783,0.429,1.8005286,triangular,19.22911088378503,8.373395358040986,14.838400690427555,bb2,4
Set 3.3 LA (high SP)_EV155,0,0,10000,57.5,230,115,124.5833333,6.959705454,124.5833333,14.375,159.0734032,106.2544421,114.5065007,124.6734595,22.20036352,192.3890151,99.71733611,108.8304571,135.8812682,8.443956841,104.3102909,125.1434452,130.0524879,169.6173322,135.7019461,146.9379614,150.1226244,155.7379444,66.53271239,83.89727716,95.16265241,100.0308598,104.6526766,113.5288734,122.3276575,131.464822,141.4348729,146.9694288,153.0909847,168.6687803,180.5420742,199.2984734,214.0568296,93.43187153,106.2544421,112.1845292,114.5065007,116.6207943,120.5022138,124.194288,127.9376709,131.9871793,134.2444252,136.7668879,143.4278809,148.9187764,159.0734032,170.0146094,87.65774979,99.71733611,106.1413313,108.8304571,111.3718421,116.2844842,121.2804764,126.7010693,133.0116032,136.7502033,141.1315343,153.8573153,165.8139843,192.3890151,230,117.1326133,128.5794435,131.3159769,133.5430307,137.8598639,140.1882248,141.5306703,143.0184294,161.4329329,0.793,0.007,0.783,0.4,2.7030432,triangular,18.827536418273215,8.178900272057067,14.471246399057712,bb2,4
